transaction_id,terminal_rrn,amount,transaction_type,bank_code,transaction_time
101726297683,101498662560,448.82,CREDIT,002,2026-01-09 13:00:00
103109157949,102409852110,1083.04,CREDIT,014,2026-01-06 00:00:00
101539873210,101832520009,2876.30,CREDIT,008,2026-01-07 23:00:00
101576226701,102622278780,1620.86,DEBIT,008,2026-01-09 02:00:00
101385575941,101159483664,9116.86,CREDIT,008,2026-01-02 03:00:00
101020063642,101069921425,8519.83,CREDIT,014,2026-01-03 11:00:00
101410994637,101781047614,608.13,DEBIT,008,2026-01-10 07:00:00
101355671276,101715435039,7777.01,DEBIT,008,2026-01-05 18:00:00
102152998675,103064379360,8098.31,CREDIT,008,2026-01-03 22:00:00
101520930141,101817517486,1218.67,DEBIT,008,2026-01-04 23:00:00
101193588991,101909860364,5461.40,CREDIT,002,2026-01-05 07:00:00
101244759009,101194749001,7320.42,DEBIT,008,2026-01-02 03:00:00
103035263548,104026385193,1446.31,DEBIT,008,2026-01-09 02:00:00
101403075929,101787801002,3882.24,CREDIT,008,2026-01-03 04:00:00
101205694544,101898963107,3004.81,CREDIT,002,2026-01-05 09:00:00
103586580542,103811864781,4575.70,DEBIT,014,2026-01-02 12:00:00
104059833885,103339630318,9481.68,DEBIT,008,2026-01-06 13:00:00
102220552692,102997379335,4134.37,CREDIT,002,2026-01-03 14:00:00
101088514459,101867438440,5491.29,DEBIT,002,2026-01-08 00:00:00
101612056941,101445427302,9125.47,CREDIT,008,2026-01-03 08:00:00
102900164129,101835236816,6341.90,CREDIT,008,2026-01-05 23:00:00
103284683917,104114275454,8467.36,CREDIT,014,2026-01-05 16:00:00
101249807859,101806638328,478.12,CREDIT,008,2026-01-06 10:00:00
103393701382,102437969683,6011.06,CREDIT,002,2026-01-06 23:00:00
102993308041,102224607610,4956.77,CREDIT,014,2026-01-03 15:00:00
104181395307,102720839294,2748.20,CREDIT,002,2026-01-02 18:00:00
103376364007,101684356047,5656.25,DEBIT,002,2026-01-04 02:00:00
101700581965,103550447636,5186.25,CREDIT,014,2026-01-09 17:00:00
101649288249,101421653194,353.89,CREDIT,014,2026-01-02 23:00:00
102707678782,102542892749,678.65,CREDIT,008,2026-01-06 16:00:00
101862106859,101904581118,711.32,DEBIT,008,2026-01-10 17:00:00
101954193161,101237848058,7779.41,DEBIT,008,2026-01-07 01:00:00
102029924688,101309450659,2842.48,DEBIT,014,2026-01-07 08:00:00
102549591081,103437239612,3116.11,DEBIT,008,2026-01-02 10:00:00
103811647677,101676464740,6273.43,DEBIT,008,2026-01-07 02:00:00
101434986636,103031915684,2083.93,DEBIT,008,2026-01-03 13:00:00
104177697616,103354724955,4268.03,CREDIT,002,2026-01-08 06:00:00
103212012423,102172975756,5197.63,DEBIT,002,2026-01-09 22:00:00
102484200182,102732814853,1151.81,DEBIT,014,2026-01-09 13:00:00
102450212606,102767836685,7414.41,DEBIT,008,2026-01-02 17:00:00
101709123724,101901326233,2419.41,CREDIT,014,2026-01-08 02:00:00
101068980810,103211438227,8629.84,DEBIT,014,2026-01-03 12:00:00
102397731287,103088640292,6668.39,CREDIT,002,2026-01-04 16:00:00
102233494665,101635699917,7210.75,CREDIT,008,2026-01-06 03:00:00
102673815600,102712183099,7903.09,DEBIT,002,2026-01-01 03:00:00
101622458559,101447448652,841.21,CREDIT,008,2026-01-02 21:00:00
101209551367,101466577170,8649.52,CREDIT,008,2026-01-09 11:00:00
101663479403,101439973016,6942.76,DEBIT,008,2026-01-05 02:00:00
104117783540,103414684415,4400.08,DEBIT,008,2026-01-10 08:00:00
101117867300,101951653335,553.02,CREDIT,002,2026-01-06 12:00:00
101706978195,101483471712,3280.91,DEBIT,008,2026-01-01 18:00:00
101340332257,101331609588,5415.86,CREDIT,014,2026-01-05 19:00:00
101163280050,103454869295,2545.18,CREDIT,002,2026-01-07 03:00:00
102345967695,103173396668,7201.50,DEBIT,014,2026-01-07 22:00:00
101615254455,103908956714,4610.52,DEBIT,002,2026-01-04 20:00:00
101398780122,101557217321,7308.55,DEBIT,014,2026-01-07 02:00:00
103547256648,101315708601,4672.70,DEBIT,008,2026-01-05 08:00:00
101781852121,101824399564,9454.52,DEBIT,008,2026-01-04 04:00:00
101047113712,101144391939,6075.30,CREDIT,014,2026-01-05 21:00:00
101101613205,101821882470,1251.82,CREDIT,002,2026-01-02 17:00:00
101209986217,101995013538,1308.00,DEBIT,008,2026-01-08 01:00:00
101936977109,101458642396,220.87,DEBIT,002,2026-01-01 18:00:00
102417443473,101781911653,7734.25,CREDIT,014,2026-01-05 10:00:00
103025952121,102192493962,5643.80,DEBIT,002,2026-01-05 07:00:00
102490803700,102726573319,4149.86,DEBIT,002,2026-01-05 01:00:00
103928641769,101731239192,6086.60,CREDIT,014,2026-01-04 01:00:00
101505624077,101684828414,3299.51,CREDIT,008,2026-01-03 05:00:00
103309044751,104090402044,453.13,CREDIT,008,2026-01-02 17:00:00
101217847987,101974030912,8894.84,DEBIT,002,2026-01-07 07:00:00
101162746285,101941735774,4854.55,DEBIT,008,2026-01-01 15:00:00
101207488213,101984388646,7678.04,CREDIT,002,2026-01-10 15:00:00
101385791270,102518894591,9625.39,DEBIT,014,2026-01-08 03:00:00
101139565936,103274807209,8762.70,DEBIT,008,2026-01-02 10:00:00
102206611312,101630941389,4805.12,CREDIT,014,2026-01-06 13:00:00
101276317765,102061598902,5123.66,CREDIT,014,2026-01-10 04:00:00
102534154823,102717823668,2687.03,CREDIT,008,2026-01-06 09:00:00
101503787746,102082671595,2616.16,DEBIT,008,2026-01-10 07:00:00
102193541344,103996687237,5419.31,CREDIT,008,2026-01-02 08:00:00
103180850042,102338683785,4023.76,CREDIT,014,2026-01-08 07:00:00
103419593552,102428856901,9221.97,DEBIT,008,2026-01-03 12:00:00
101533554864,101557512635,9930.00,DEBIT,008,2026-01-01 14:00:00
104238913788,103394904079,803.70,DEBIT,008,2026-01-05 20:00:00
101151011361,102757378569,3485.72,DEBIT,008,2026-01-05 18:00:00
103324381479,104040464852,4007.47,DEBIT,014,2026-01-03 12:00:00
101226401469,101999033934,8617.80,CREDIT,008,2026-01-04 15:00:00
102682971676,102836952815,1945.01,CREDIT,014,2026-01-04 12:00:00
101137475551,101052976428,3013.60,DEBIT,014,2026-01-07 18:00:00
104165253673,103468045018,2669.24,DEBIT,014,2026-01-02 14:00:00
101939850102,101582392883,2992.77,DEBIT,014,2026-01-03 06:00:00
101665655863,101291474116,9889.23,CREDIT,008,2026-01-08 21:00:00
101793030331,101546512456,4955.19,DEBIT,002,2026-01-08 21:00:00
102129975049,101635659804,7241.69,CREDIT,014,2026-01-03 19:00:00
101157271704,101068324459,4964.82,DEBIT,014,2026-01-01 09:00:00
103527472282,103200690175,6950.34,CREDIT,008,2026-01-01 18:00:00
102648603778,101992170734,1866.68,CREDIT,008,2026-01-01 09:00:00
101795650574,101317373191,9953.61,DEBIT,014,2026-01-02 02:00:00
102480278682,101319553091,1191.73,DEBIT,014,2026-01-03 06:00:00
101730930322,101373206113,1702.73,DEBIT,008,2026-01-01 20:00:00
102703418579,104197799366,7235.08,CREDIT,008,2026-01-04 23:00:00
103565433658,102408809007,6467.61,CREDIT,008,2026-01-06 15:00:00
103407091419,102416158670,970.50,DEBIT,014,2026-01-05 05:00:00
103520558484,103878020455,9396.71,CREDIT,008,2026-01-06 19:00:00
101056337105,101900280866,5890.75,CREDIT,014,2026-01-09 02:00:00
103319481760,104214019243,8539.81,DEBIT,008,2026-01-06 11:00:00
103738494204,102244171241,1414.16,CREDIT,002,2026-01-05 22:00:00
101993806325,101231659270,6126.65,CREDIT,008,2026-01-03 14:00:00
102372671410,103013314233,3621.19,DEBIT,014,2026-01-02 13:00:00
103893922845,103739884782,1871.37,CREDIT,008,2026-01-02 22:00:00
101648085740,101052687333,6208.76,CREDIT,014,2026-01-05 22:00:00
101053552467,101902018464,6599.24,DEBIT,014,2026-01-04 12:00:00
101677808713,102830858384,3606.16,CREDIT,008,2026-01-09 05:00:00
103128760871,101983623934,8888.65,DEBIT,002,2026-01-06 18:00:00
101269279511,102102737892,1367.69,DEBIT,008,2026-01-06 09:00:00
103884715786,103164323359,7723.87,DEBIT,002,2026-01-05 14:00:00
101890599503,101199420228,1034.61,CREDIT,008,2026-01-06 03:00:00
102802772001,102449242322,7074.07,CREDIT,008,2026-01-09 21:00:00
101668265873,102093177988,2879.07,DEBIT,008,2026-01-02 14:00:00
101045720530,101504580295,854.66,CREDIT,014,2026-01-01 09:00:00
101818230501,101808958960,2941.52,DEBIT,008,2026-01-08 15:00:00
102992692204,103916917497,5855.66,DEBIT,014,2026-01-10 00:00:00
102272364738,103697686999,1828.54,CREDIT,014,2026-01-08 03:00:00
101187491480,101903574931,1936.66,DEBIT,008,2026-01-06 05:00:00
101868894375,101087610964,1698.61,DEBIT,008,2026-01-02 23:00:00
101072583743,101018466100,8065.40,DEBIT,002,2026-01-05 09:00:00
101493380377,101911435388,4828.37,DEBIT,008,2026-01-09 03:00:00
102615074311,102905362164,3748.18,CREDIT,008,2026-01-08 15:00:00
101969807845,101780095728,3487.42,DEBIT,014,2026-01-09 08:00:00
104262378865,102127777704,7143.47,DEBIT,014,2026-01-09 20:00:00
101665824993,101438181394,5340.76,CREDIT,014,2026-01-04 09:00:00
101194771730,102042713113,6596.51,DEBIT,014,2026-01-03 11:00:00
102748637387,101244245219,7371.60,DEBIT,002,2026-01-08 04:00:00
101259042841,101830947090,8396.09,CREDIT,008,2026-01-09 12:00:00
102837923277,102547045574,6487.92,CREDIT,008,2026-01-07 02:00:00
104041441105,103323064226,9996.83,DEBIT,008,2026-01-02 11:00:00
104066065059,103299453520,525.41,CREDIT,008,2026-01-04 09:00:00
103204582655,103826630122,9820.45,DEBIT,002,2026-01-03 03:00:00
101308752214,102029218213,8285.98,DEBIT,008,2026-01-05 06:00:00
101763019568,101461918659,3237.19,CREDIT,008,2026-01-07 17:00:00
103120265323,102399791256,3979.07,CREDIT,014,2026-01-04 19:00:00
101133650449,101969271522,7530.41,DEBIT,002,2026-01-03 23:00:00
103314474156,104219030951,6690.69,CREDIT,014,2026-01-10 03:00:00
101925227401,101030886266,5145.98,DEBIT,008,2026-01-01 17:00:00
101193119884,101030772351,7163.08,DEBIT,014,2026-01-03 04:00:00
101190118376,101880970011,9640.93,CREDIT,014,2026-01-02 09:00:00
101673242400,101517098963,9965.72,CREDIT,014,2026-01-03 14:00:00
102520260562,102697629473,9151.80,CREDIT,008,2026-01-09 08:00:00
101549884934,101788071669,2824.99,CREDIT,014,2026-01-02 08:00:00
102578938623,103265317866,5358.99,DEBIT,008,2026-01-07 22:00:00
102882268616,104040973533,2404.34,CREDIT,008,2026-01-03 17:00:00
101622978581,101332625638,8803.49,DEBIT,008,2026-01-08 12:00:00
102754507922,104281976199,268.09,CREDIT,008,2026-01-07 21:00:00
102133686656,101607832213,7895.31,DEBIT,014,2026-01-09 03:00:00
101368203366,101587253397,7854.87,CREDIT,014,2026-01-02 20:00:00
103809837798,103588690453,312.20,DEBIT,008,2026-01-02 16:00:00
102082413570,104104404383,3031.18,CREDIT,008,2026-01-05 03:00:00
103758599061,101624922444,5895.79,CREDIT,008,2026-01-03 14:00:00
102618448599,101483371022,1425.99,DEBIT,002,2026-01-02 13:00:00
101486980912,101603008059,2562.02,CREDIT,014,2026-01-08 20:00:00
104101491891,103397410232,8527.41,CREDIT,014,2026-01-03 08:00:00
101388274486,101567675333,7944.62,DEBIT,002,2026-01-04 09:00:00
101798400116,101573124231,9222.47,DEBIT,002,2026-01-06 12:00:00
104048613265,103349315426,5530.34,DEBIT,008,2026-01-03 18:00:00
101943258617,101448162544,4749.08,DEBIT,008,2026-01-03 12:00:00
103293226142,104072158317,627.95,DEBIT,014,2026-01-06 04:00:00
101175333690,101895611337,802.19,CREDIT,014,2026-01-09 10:00:00
104277193808,103355597987,514.76,CREDIT,008,2026-01-02 18:00:00
101244105468,102094340623,8691.81,CREDIT,014,2026-01-04 22:00:00
103627817618,104006513249,2191.85,CREDIT,008,2026-01-08 18:00:00
103789127149,103134115064,2019.20,DEBIT,014,2026-01-02 02:00:00
102625491848,102861515643,2988.60,CREDIT,008,2026-01-02 15:00:00
102981469095,102269580116,5790.07,CREDIT,014,2026-01-05 13:00:00
101789569445,101549285718,6720.50,DEBIT,014,2026-01-10 22:00:00
102554455336,102930996699,458.76,CREDIT,008,2026-01-01 18:00:00
101634749516,101321327807,6273.15,CREDIT,002,2026-01-04 16:00:00
101982273369,104271650500,3128.16,CREDIT,014,2026-01-08 11:00:00
102919202851,104142412086,237.50,CREDIT,008,2026-01-08 23:00:00
101386967560,101163365661,5521.56,CREDIT,002,2026-01-06 00:00:00
101819411238,101807779891,2958.53,DEBIT,008,2026-01-08 18:00:00
101017290514,101938821089,1834.06,DEBIT,008,2026-01-07 20:00:00
102468103548,102917913719,7689.60,DEBIT,008,2026-01-06 07:00:00
101388258908,101162043721,4645.66,CREDIT,008,2026-01-03 08:00:00
103483427459,102495042454,3625.59,CREDIT,002,2026-01-03 01:00:00
104180317595,101023358555,9913.70,CREDIT,008,2026-01-06 23:00:00
101253705329,101296597348,3345.78,DEBIT,008,2026-01-08 03:00:00
101985368734,101218560917,2214.57,CREDIT,002,2026-01-02 10:00:00
102295836293,102908053388,2104.56,DEBIT,014,2026-01-01 22:00:00
101128917526,101975220965,614.79,CREDIT,014,2026-01-04 11:00:00
103643305459,104024106240,4125.09,DEBIT,008,2026-01-03 00:00:00
101496982996,101875424551,1092.34,DEBIT,014,2026-01-04 09:00:00
101936597717,101167897126,4139.63,DEBIT,014,2026-01-01 08:00:00
101182757371,101266314835,3663.86,DEBIT,002,2026-01-09 14:00:00
101114562541,101807830814,5293.40,DEBIT,014,2026-01-05 06:00:00
101062323537,101161699234,3969.90,CREDIT,014,2026-01-02 07:00:00
102420584381,102930818742,1490.72,DEBIT,008,2026-01-02 17:00:00
101745820868,101593674807,9763.77,DEBIT,008,2026-01-02 16:00:00
101056653777,101710026948,5200.08,CREDIT,008,2026-01-06 09:00:00
103945966329,103720362506,2063.11,CREDIT,008,2026-01-08 15:00:00
101798982599,101426578228,881.87,DEBIT,008,2026-01-06 21:00:00
101353058726,101716820309,1971.40,CREDIT,014,2026-01-03 18:00:00
101963520021,101140482278,4569.83,CREDIT,002,2026-01-04 09:00:00
102945253435,101247603343,3318.40,DEBIT,008,2026-01-09 13:00:00
102599560429,102751837670,6161.49,CREDIT,002,2026-01-02 09:00:00
102790603752,102426907419,2873.51,CREDIT,014,2026-01-05 04:00:00
103039513195,102946051886,62.77,DEBIT,002,2026-01-06 00:00:00
101951809552,101118097635,9823.36,DEBIT,002,2026-01-03 08:00:00
101852423281,101486564482,5646.63,CREDIT,014,2026-01-01 22:00:00
101973214668,101217088831,6812.08,DEBIT,014,2026-01-06 16:00:00
101071508405,102225001324,4718.19,CREDIT,014,2026-01-02 00:00:00
102052635179,101286220504,2070.08,CREDIT,014,2026-01-05 23:00:00
101691735756,102709531985,4894.93,DEBIT,014,2026-01-02 09:00:00
102428604618,101265107386,8756.15,CREDIT,002,2026-01-02 12:00:00
102423731128,102793775947,7040.63,DEBIT,014,2026-01-08 10:00:00
102049706336,101289656723,596.16,DEBIT,002,2026-01-04 14:00:00
102050940374,101288457509,6621.43,DEBIT,008,2026-01-02 05:00:00
102521840536,101308207848,916.78,CREDIT,014,2026-01-05 00:00:00
101372876382,101730608813,6900.29,CREDIT,014,2026-01-07 16:00:00
102504633611,102746957304,7499.34,DEBIT,002,2026-01-07 17:00:00
104162465695,103471359852,45.94,DEBIT,014,2026-01-04 04:00:00
101264618489,101276249324,810.90,DEBIT,002,2026-01-05 04:00:00
103878223192,103520753067,3387.18,DEBIT,008,2026-01-04 12:00:00
101300776866,101937757865,9825.51,DEBIT,008,2026-01-02 03:00:00
101066191538,103073895215,6203.79,DEBIT,014,2026-01-06 17:00:00
102873248681,102645613402,8721.19,CREDIT,008,2026-01-09 14:00:00
104162977102,102738244699,2910.76,DEBIT,002,2026-01-06 08:00:00
101558592784,101398058467,6165.33,CREDIT,008,2026-01-07 12:00:00
101005306595,103008422782,8948.18,DEBIT,014,2026-01-10 13:00:00
101505283989,101867145062,2656.74,DEBIT,008,2026-01-02 05:00:00
102192047511,103025497444,4567.83,DEBIT,014,2026-01-02 02:00:00
102219896248,102996993355,5170.08,DEBIT,008,2026-01-08 11:00:00
103437382809,104195409002,6459.01,CREDIT,008,2026-01-06 23:00:00
102769452835,102480992208,9267.37,CREDIT,008,2026-01-10 07:00:00
101883050297,103155781284,7571.70,DEBIT,014,2026-01-07 13:00:00
101901149030,101336322669,8653.90,DEBIT,002,2026-01-08 00:00:00
102679817199,102840089372,1323.41,CREDIT,002,2026-01-07 15:00:00
103514866700,103171340137,4871.80,CREDIT,014,2026-01-05 09:00:00
102909593057,101766586680,3334.54,DEBIT,014,2026-01-06 21:00:00
101474358293,102627457228,4932.33,CREDIT,008,2026-01-02 04:00:00
101604987602,101318631969,4216.24,CREDIT,014,2026-01-09 09:00:00
102216255873,103001807218,6351.19,DEBIT,014,2026-01-07 15:00:00
101709198657,101393745330,8246.01,DEBIT,014,2026-01-01 10:00:00
102437848478,103394841739,7363.47,DEBIT,002,2026-01-08 16:00:00
102345726049,103173146770,3148.31,CREDIT,008,2026-01-09 06:00:00
101432933519,101792500860,3296.58,CREDIT,014,2026-01-08 17:00:00
104217583641,103448875242,737.55,CREDIT,008,2026-01-04 22:00:00
101812619339,101526263992,4750.62,CREDIT,008,2026-01-04 04:00:00
103169808573,101009943140,7304.09,DEBIT,014,2026-01-06 16:00:00
101354036511,101715889644,6560.43,CREDIT,002,2026-01-02 12:00:00
102141152203,101612946654,8023.85,DEBIT,008,2026-01-03 01:00:00
102532184648,103455689565,4957.91,CREDIT,008,2026-01-09 04:00:00
102276753743,103701682266,5026.58,CREDIT,002,2026-01-05 17:00:00
102067613867,101305466968,8736.88,DEBIT,008,2026-01-04 01:00:00
104243908858,102816694767,9909.14,DEBIT,002,2026-01-01 20:00:00
103226728447,102604943082,2956.56,CREDIT,008,2026-01-03 03:00:00
103419984641,104113515018,3535.29,CREDIT,002,2026-01-06 18:00:00
102847849883,102672569704,3160.89,DEBIT,008,2026-01-06 17:00:00
104238432392,103394488443,8481.23,DEBIT,008,2026-01-07 16:00:00
102155023538,103061947457,5145.07,CREDIT,014,2026-01-10 06:00:00
102763949954,102454460273,4403.29,DEBIT,014,2026-01-02 18:00:00
103102289988,101665179956,9496.01,CREDIT,002,2026-01-07 04:00:00
101449204337,101754696570,2202.39,CREDIT,014,2026-01-02 19:00:00
103732849461,101288957993,2835.49,CREDIT,008,2026-01-06 15:00:00
101234977291,101427556638,8161.42,DEBIT,014,2026-01-03 17:00:00
101681649664,101508802803,1118.12,CREDIT,008,2026-01-05 14:00:00
102712405200,104206605765,6325.60,CREDIT,014,2026-01-07 02:00:00
101635661033,101319945242,658.65,CREDIT,008,2026-01-08 16:00:00
103086547591,102164943476,1473.06,CREDIT,008,2026-01-06 16:00:00
101821426058,101101148537,3584.36,CREDIT,014,2026-01-07 00:00:00
101215941415,102123062228,8234.80,DEBIT,002,2026-01-08 06:00:00
101219147030,101056788874,7658.31,DEBIT,002,2026-01-03 00:00:00
101122840117,101967177534,3164.87,DEBIT,014,2026-01-07 11:00:00
104230784605,103403560622,6702.88,DEBIT,002,2026-01-07 13:00:00
102301236472,103218637835,7702.02,CREDIT,014,2026-01-02 14:00:00
101914638627,101141809192,3845.17,CREDIT,002,2026-01-09 15:00:00
101880605858,101042887761,8752.16,CREDIT,008,2026-01-09 07:00:00
101579731972,102074754317,7394.26,DEBIT,014,2026-01-07 04:00:00
104148988064,103250460755,5046.86,CREDIT,002,2026-01-03 17:00:00
103825026305,103708474378,8778.93,DEBIT,008,2026-01-02 07:00:00
103897852643,101753837626,7496.36,DEBIT,008,2026-01-07 20:00:00
104216270371,101513721495,6018.07,DEBIT,008,2026-01-07 17:00:00
103054089804,103978168153,906.11,CREDIT,008,2026-01-06 16:00:00
101286434721,103791089033,1274.56,DEBIT,008,2026-01-10 08:00:00
101796008451,102947535578,8943.85,CREDIT,008,2026-01-08 20:00:00
101641869617,102102760996,4109.46,DEBIT,014,2026-01-02 00:00:00
101381168313,101303354284,9485.62,CREDIT,014,2026-01-07 05:00:00
102544542595,103434943126,7581.03,DEBIT,008,2026-01-06 07:00:00
103017154160,103905007461,5648.04,DEBIT,008,2026-01-03 20:00:00
103788063741,103611022094,2708.07,DEBIT,014,2026-01-09 08:00:00
101989398166,101080122981,4997.65,CREDIT,008,2026-01-10 15:00:00
102380888619,103607022398,3239.85,DEBIT,002,2026-01-01 17:00:00
101968384900,101256569719,240.64,DEBIT,014,2026-01-02 00:00:00
104131728365,102907871992,8783.11,CREDIT,014,2026-01-09 00:00:00
103132504054,102684637875,6564.10,CREDIT,008,2026-01-07 16:00:00
101084652419,101985276784,9196.15,DEBIT,008,2026-01-06 12:00:00
102832311744,101768826417,805.78,CREDIT,008,2026-01-10 03:00:00
101723750492,101500244143,2915.57,CREDIT,002,2026-01-09 15:00:00
101439335682,101752692209,5414.15,DEBIT,014,2026-01-05 03:00:00
101862071440,101093370979,3956.29,DEBIT,014,2026-01-03 10:00:00
101662283410,101428750233,5730.64,DEBIT,008,2026-01-08 12:00:00
101491773067,101066918302,1552.63,CREDIT,002,2026-01-07 09:00:00
101855868773,101898236016,4928.90,DEBIT,008,2026-01-03 11:00:00
102030386627,104191735578,4433.94,CREDIT,014,2026-01-06 01:00:00
102088593787,101661313646,5061.41,DEBIT,014,2026-01-05 15:00:00
101452607632,101738766435,4699.48,CREDIT,014,2026-01-02 20:00:00
101653799001,101269139626,15.63,DEBIT,008,2026-01-05 04:00:00
103073442040,102177077259,3062.94,CREDIT,014,2026-01-03 21:00:00
103889598952,103508797723,8918.47,DEBIT,014,2026-01-03 02:00:00
101270566437,101279772976,60.98,CREDIT,002,2026-01-02 09:00:00
103483650945,101660832169,5344.66,CREDIT,014,2026-01-07 06:00:00
101118912561,102278261992,4299.10,CREDIT,008,2026-01-09 22:00:00
104158169136,103375313211,1885.73,DEBIT,008,2026-01-02 02:00:00
102493144822,103482185699,2245.48,CREDIT,002,2026-01-08 16:00:00
104241072155,103392876776,2512.07,CREDIT,008,2026-01-08 11:00:00
102831844349,102520584950,3400.73,CREDIT,008,2026-01-04 09:00:00
101473071873,101631575026,401.67,DEBIT,014,2026-01-04 03:00:00
101255507391,102082936140,7762.12,CREDIT,014,2026-01-09 10:00:00
102757603210,102460958585,6185.15,DEBIT,008,2026-01-01 06:00:00
102500951694,102749623933,5695.63,CREDIT,002,2026-01-06 12:00:00
101387909598,101569218861,1871.50,DEBIT,008,2026-01-07 22:00:00
101836499253,101535398342,7571.47,DEBIT,008,2026-01-05 01:00:00
102109102533,101262799158,43.83,CREDIT,014,2026-01-07 06:00:00
101783075623,101555366868,6420.78,DEBIT,008,2026-01-06 13:00:00
101489266745,101178480428,6921.52,DEBIT,014,2026-01-01 09:00:00
101002806541,101221711870,5993.60,DEBIT,008,2026-01-10 07:00:00
102264239533,103933462216,5342.76,DEBIT,008,2026-01-02 15:00:00
102544792193,101393445464,1190.30,DEBIT,008,2026-01-04 18:00:00
103949886736,103718049251,1399.76,CREDIT,002,2026-01-08 01:00:00
101346039539,101710391288,3583.52,CREDIT,002,2026-01-04 13:00:00
102028099031,101309721892,3433.30,CREDIT,008,2026-01-02 21:00:00
104145450126,102885762459,6716.42,DEBIT,014,2026-01-02 14:00:00
101853957091,101068471056,501.95,CREDIT,014,2026-01-09 12:00:00
101400745459,101554726144,6810.02,CREDIT,008,2026-01-07 20:00:00
101066678257,102438225645,3029.63,CREDIT,008,2026-01-01 16:00:00
101458836372,103593068877,2187.41,DEBIT,002,2026-01-04 21:00:00
101055296517,101710308624,4956.07,CREDIT,002,2026-01-10 12:00:00
101850783465,104002235440,2328.82,DEBIT,002,2026-01-05 13:00:00
101955845542,101113670997,9217.70,CREDIT,002,2026-01-08 15:00:00
103661025436,103972284527,701.07,DEBIT,014,2026-01-06 09:00:00
103795661528,102879252336,7411.12,CREDIT,014,2026-01-04 05:00:00
103856678417,103541216994,7370.84,CREDIT,014,2026-01-03 12:00:00
102891071247,102012982911,2629.72,DEBIT,002,2026-01-01 16:00:00
104042695538,102775148250,7227.17,DEBIT,014,2026-01-03 10:00:00
101537910344,101385699003,1150.12,DEBIT,008,2026-01-07 21:00:00
101617328038,101452599125,9473.16,DEBIT,008,2026-01-08 19:00:00
101011472967,101734241106,6884.00,CREDIT,002,2026-01-08 20:00:00
102587551376,103240974213,7105.80,DEBIT,008,2026-01-01 10:00:00
101588150654,101750847885,2917.54,DEBIT,002,2026-01-01 23:00:00
102498756778,102718077017,1738.70,DEBIT,002,2026-01-06 12:00:00
103362026684,104271301711,3169.90,CREDIT,008,2026-01-01 16:00:00
104267269809,104290103037,4887.17,CREDIT,008,2026-01-03 16:00:00
102546836763,102436943966,1477.12,DEBIT,008,2026-01-06 11:00:00
103171160958,102348188557,7523.79,DEBIT,008,2026-01-07 22:00:00
102887176142,102598657853,6052.50,CREDIT,014,2026-01-09 00:00:00
102930017295,102555778300,4368.39,CREDIT,014,2026-01-09 20:00:00
101727802927,101496235740,1951.23,CREDIT,002,2026-01-07 19:00:00
101017691994,103839631342,1992.84,CREDIT,008,2026-01-02 07:00:00
101138720120,101965944203,1380.09,DEBIT,002,2026-01-09 07:00:00
101396596332,101707921055,7106.30,DEBIT,008,2026-01-04 02:00:00
101790316869,101300734030,3004.99,CREDIT,002,2026-01-09 23:00:00
103913704831,103753178508,2350.95,DEBIT,008,2026-01-04 10:00:00
102653448289,103309295988,815.31,CREDIT,008,2026-01-02 17:00:00
101797043017,101575887802,3845.53,CREDIT,014,2026-01-06 16:00:00
101401666724,102536308861,9075.91,DEBIT,008,2026-01-05 08:00:00
103749672551,103783845740,7381.64,DEBIT,014,2026-01-08 22:00:00
101803675929,101500567429,8181.68,DEBIT,002,2026-01-06 02:00:00
101614822163,101170393626,8416.53,DEBIT,008,2026-01-04 04:00:00
103144009621,102240960158,3373.50,DEBIT,014,2026-01-01 15:00:00
101485636780,101704686687,5417.96,DEBIT,014,2026-01-04 02:00:00
103222118920,101087394001,9562.56,CREDIT,014,2026-01-09 03:00:00
101902219376,101053761667,6682.61,DEBIT,002,2026-01-03 05:00:00
103800140927,103698728308,2031.59,DEBIT,008,2026-01-01 22:00:00
103160210486,103880471843,713.78,CREDIT,014,2026-01-07 23:00:00
101299382070,102072014789,7154.86,DEBIT,002,2026-01-09 07:00:00
103355083289,104043838186,7244.15,CREDIT,002,2026-01-03 01:00:00
103641367903,101507274630,752.31,DEBIT,002,2026-01-07 06:00:00
102641262515,102879186752,7506.72,DEBIT,002,2026-01-08 22:00:00
101039616291,101883879888,6162.70,CREDIT,014,2026-01-08 00:00:00
101448121487,101608328580,2318.93,CREDIT,008,2026-01-04 04:00:00
101986593515,101083937304,7442.46,CREDIT,008,2026-01-08 20:00:00
101141484236,101929067071,7577.99,CREDIT,014,2026-01-04 09:00:00
101608643767,101083248546,7397.86,CREDIT,008,2026-01-06 20:00:00
101075962789,101993569110,3350.07,DEBIT,014,2026-01-06 20:00:00
102675928221,102844654702,9531.42,DEBIT,008,2026-01-02 06:00:00
101465345381,103731437733,7009.16,CREDIT,014,2026-01-07 07:00:00
101223995529,102114330746,2487.91,DEBIT,014,2026-01-04 04:00:00
101494215294,101730312845,3367.30,DEBIT,008,2026-01-04 11:00:00
104055513715,102863500134,5675.00,CREDIT,002,2026-01-09 22:00:00
103245125724,104288356695,6220.93,CREDIT,008,2026-01-03 14:00:00
101012707611,101540773390,5053.66,DEBIT,008,2026-01-06 04:00:00
102975335553,102884264388,3954.64,DEBIT,008,2026-01-03 00:00:00
